#options: 1920x1080 fps=30/1 timebase=1/30 bitdepth=10 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=24 lookahead_threads=8 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=900 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=81 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:574 out:574 type:P dur:2 cpbdur:2 q:54.92 aq:49.90 tex:17105 mv:19461 misc:5034 imb:1446 pmb:1278 smb:5436 d:- ref:0 ;
in:575 out:575 type:P dur:2 cpbdur:2 q:54.93 aq:48.79 tex:17740 mv:20459 misc:5505 imb:1665 pmb:1239 smb:5256 d:- ref:0 ;
in:576 out:576 type:P dur:2 cpbdur:2 q:54.93 aq:50.22 tex:18241 mv:20430 misc:5289 imb:1693 pmb:1240 smb:5227 d:- ref:0 ;
in:577 out:577 type:P dur:2 cpbdur:2 q:54.94 aq:49.09 tex:19784 mv:21720 misc:5536 imb:1861 pmb:1301 smb:4998 d:- ref:0 ;
in:578 out:578 type:P dur:2 cpbdur:2 q:54.94 aq:49.46 tex:13049 mv:18532 misc:5427 imb:1377 pmb:1159 smb:5624 d:- ref:0 ;
in:579 out:579 type:P dur:2 cpbdur:2 q:54.91 aq:49.38 tex:11551 mv:17265 misc:5576 imb:1438 pmb:1043 smb:5679 d:- ref:0 ;
in:581 out:580 type:P dur:2 cpbdur:2 q:54.90 aq:49.08 tex:35604 mv:24642 misc:4266 imb:3983 pmb:840 smb:3337 d:- ref:0 ;
in:580 out:581 type:b dur:2 cpbdur:2 q:54.91 aq:51.64 tex:6978 mv:17453 misc:4849 imb:563 pmb:1328 smb:6269 d:- ref:0 ;
in:583 out:582 type:P dur:2 cpbdur:2 q:54.89 aq:47.89 tex:21046 mv:22607 misc:4939 imb:2717 pmb:1037 smb:4406 d:- ref:0 ;
in:582 out:583 type:b dur:2 cpbdur:2 q:54.89 aq:51.16 tex:3885 mv:13896 misc:4211 imb:396 pmb:1210 smb:6554 d:- ref:0 ;
in:584 out:584 type:P dur:2 cpbdur:2 q:54.85 aq:48.85 tex:9567 mv:15276 misc:4909 imb:1250 pmb:964 smb:5946 d:- ref:0 ;
in:585 out:585 type:P dur:2 cpbdur:2 q:54.83 aq:46.79 tex:11135 mv:16029 misc:5252 imb:1591 pmb:910 smb:5659 d:- ref:0 ;
in:587 out:586 type:P dur:2 cpbdur:2 q:54.80 aq:47.53 tex:21432 mv:22115 misc:4869 imb:3217 pmb:935 smb:4008 d:- ref:0 ;
in:586 out:587 type:b dur:2 cpbdur:2 q:54.82 aq:48.52 tex:2430 mv:10752 misc:3490 imb:311 pmb:884 smb:6965 d:- ref:0 ;
in:589 out:588 type:P dur:2 cpbdur:2 q:54.73 aq:46.74 tex:27076 mv:21143 misc:5085 imb:2857 pmb:885 smb:4418 d:- ref:0 ;
in:588 out:589 type:b dur:2 cpbdur:2 q:54.77 aq:47.87 tex:1972 mv:9491 misc:3321 imb:241 pmb:841 smb:7078 d:- ref:0 ;
in:591 out:590 type:P dur:2 cpbdur:2 q:54.67 aq:46.93 tex:21187 mv:21493 misc:5368 imb:3104 pmb:955 smb:4101 d:- ref:0 ;
in:590 out:591 type:b dur:2 cpbdur:2 q:54.70 aq:48.05 tex:1876 mv:7496 misc:3060 imb:182 pmb:689 smb:7289 d:- ref:0 ;
in:593 out:592 type:P dur:2 cpbdur:2 q:54.64 aq:46.53 tex:24721 mv:21378 misc:5813 imb:3001 pmb:940 smb:4219 d:- ref:0 ;
in:592 out:593 type:b dur:2 cpbdur:2 q:54.65 aq:48.69 tex:1656 mv:8843 misc:3125 imb:198 pmb:756 smb:7206 d:- ref:0 ;
in:596 out:594 type:P dur:2 cpbdur:2 q:54.64 aq:47.05 tex:54107 mv:24257 misc:4412 imb:4374 pmb:676 smb:3110 d:- ref:0 ;
in:594 out:595 type:B dur:2 cpbdur:2 q:54.64 aq:47.52 tex:2331 mv:10563 misc:3786 imb:249 pmb:872 smb:7039 d:- ref:0 ;
in:595 out:596 type:b dur:2 cpbdur:2 q:54.64 aq:50.73 tex:3855 mv:8776 misc:2945 imb:235 pmb:692 smb:7233 d:- ref:0 ;
in:598 out:597 type:P dur:2 cpbdur:2 q:54.67 aq:47.32 tex:29674 mv:18592 misc:5158 imb:2233 pmb:855 smb:5072 d:- ref:0 ;
in:597 out:598 type:b dur:2 cpbdur:2 q:54.65 aq:47.39 tex:2190 mv:8446 misc:3292 imb:207 pmb:689 smb:7264 d:- ref:0 ;
in:602 out:599 type:P dur:2 cpbdur:2 q:54.70 aq:46.93 tex:60793 mv:23549 misc:2970 imb:5477 pmb:432 smb:2251 d:- ref:0 ;
in:600 out:600 type:B dur:2 cpbdur:2 q:54.68 aq:46.99 tex:4142 mv:12639 misc:3859 imb:333 pmb:972 smb:6855 d:- ref:0 ;
in:599 out:601 type:b dur:2 cpbdur:2 q:54.67 aq:50.53 tex:1872 mv:8725 misc:3075 imb:211 pmb:697 smb:7252 d:- ref:0 ;
in:601 out:602 type:b dur:2 cpbdur:2 q:54.69 aq:49.60 tex:2122 mv:7565 misc:2993 imb:207 pmb:656 smb:7297 d:- ref:0 ;
in:603 out:603 type:P dur:2 cpbdur:2 q:54.75 aq:47.51 tex:8458 mv:10272 misc:4094 imb:645 pmb:766 smb:6749 d:- ref:0 ;
in:606 out:604 type:P dur:2 cpbdur:2 q:54.78 aq:48.85 tex:45688 mv:16501 misc:3379 imb:2586 pmb:544 smb:5030 d:- ref:0 ;
in:604 out:605 type:B dur:2 cpbdur:2 q:54.76 aq:49.60 tex:3031 mv:10499 misc:3398 imb:268 pmb:841 smb:7051 d:- ref:0 ;
in:605 out:606 type:b dur:2 cpbdur:2 q:54.77 aq:49.47 tex:2528 mv:8051 misc:2917 imb:191 pmb:678 smb:7291 d:- ref:0 ;
in:607 out:607 type:P dur:2 cpbdur:2 q:54.83 aq:47.62 tex:8504 mv:11308 misc:4412 imb:851 pmb:719 smb:6590 d:- ref:0 ;
in:611 out:608 type:P dur:2 cpbdur:2 q:54.84 aq:47.48 tex:60871 mv:19595 misc:3102 imb:3933 pmb:363 smb:3864 d:- ref:0 ;
in:609 out:609 type:B dur:2 cpbdur:2 q:54.83 aq:49.14 tex:5192 mv:11271 misc:3873 imb:336 pmb:938 smb:6886 d:- ref:0 ;
in:608 out:610 type:b dur:2 cpbdur:2 q:54.83 aq:48.41 tex:1136 mv:7577 misc:2879 imb:173 pmb:643 smb:7344 d:- ref:0 ;
in:610 out:611 type:b dur:2 cpbdur:2 q:54.84 aq:55.18 tex:2019 mv:4779 misc:2058 imb:125 pmb:421 smb:7614 d:- ref:0 ;
in:613 out:612 type:P dur:2 cpbdur:2 q:54.91 aq:47.03 tex:12679 mv:12015 misc:4610 imb:764 pmb:825 smb:6571 d:- ref:0 ;
in:612 out:613 type:b dur:2 cpbdur:2 q:54.87 aq:52.65 tex:542 mv:3902 misc:1932 imb:75 pmb:372 smb:7713 d:- ref:0 ;
in:615 out:614 type:P dur:2 cpbdur:2 q:54.94 aq:47.72 tex:8577 mv:10902 misc:4473 imb:651 pmb:741 smb:6768 d:- ref:0 ;
in:614 out:615 type:b dur:2 cpbdur:2 q:54.92 aq:51.95 tex:632 mv:2649 misc:1519 imb:60 pmb:250 smb:7850 d:- ref:0 ;
in:619 out:616 type:P dur:2 cpbdur:2 q:54.97 aq:46.84 tex:16342 mv:16020 misc:5422 imb:1582 pmb:917 smb:5661 d:- ref:0 ;
in:617 out:617 type:B dur:2 cpbdur:2 q:54.95 aq:49.33 tex:2233 mv:5669 misc:2794 imb:119 pmb:568 smb:7473 d:- ref:0 ;
in:616 out:618 type:b dur:2 cpbdur:2 q:54.94 aq:53.08 tex:728 mv:3500 misc:1748 imb:56 pmb:305 smb:7799 d:- ref:0 ;
in:618 out:619 type:b dur:2 cpbdur:2 q:54.96 aq:54.96 tex:303 mv:1857 misc:1328 imb:10 pmb:207 smb:7943 d:- ref:0 ;
in:623 out:620 type:P dur:2 cpbdur:2 q:55.00 aq:49.12 tex:7444 mv:7865 misc:3923 imb:757 pmb:499 smb:6904 d:- ref:0 ;
in:621 out:621 type:B dur:2 cpbdur:2 q:54.98 aq:46.66 tex:1429 mv:4081 misc:2114 imb:128 pmb:359 smb:7673 d:- ref:0 ;
in:620 out:622 type:b dur:2 cpbdur:2 q:54.97 aq:49.53 tex:267 mv:1429 misc:1080 imb:10 pmb:150 smb:8000 d:- ref:0 ;
in:622 out:623 type:b dur:2 cpbdur:2 q:54.99 aq:51.82 tex:1390 mv:3125 misc:1533 imb:109 pmb:283 smb:7768 d:- ref:0 ;
in:625 out:624 type:P dur:2 cpbdur:2 q:55.05 aq:48.13 tex:6181 mv:6824 misc:3875 imb:774 pmb:408 smb:6978 d:- ref:0 ;
in:624 out:625 type:b dur:2 cpbdur:2 q:55.02 aq:51.18 tex:406 mv:2101 misc:1061 imb:66 pmb:220 smb:7874 d:- ref:0 ;
in:627 out:626 type:P dur:2 cpbdur:2 q:55.03 aq:47.52 tex:8712 mv:8574 misc:4322 imb:777 pmb:579 smb:6804 d:- ref:0 ;
in:626 out:627 type:b dur:2 cpbdur:2 q:55.04 aq:54.12 tex:1104 mv:3036 misc:1500 imb:73 pmb:313 smb:7774 d:- ref:0 ;
in:629 out:628 type:P dur:2 cpbdur:2 q:55.06 aq:47.75 tex:7563 mv:9262 misc:4655 imb:994 pmb:504 smb:6662 d:- ref:0 ;
in:628 out:629 type:b dur:2 cpbdur:2 q:55.04 aq:48.28 tex:471 mv:3502 misc:1763 imb:107 pmb:318 smb:7735 d:- ref:0 ;
in:630 out:630 type:P dur:2 cpbdur:2 q:55.03 aq:46.91 tex:7554 mv:8008 misc:4734 imb:1003 pmb:417 smb:6740 d:- ref:0 ;
in:633 out:631 type:P dur:2 cpbdur:2 q:55.02 aq:46.21 tex:23812 mv:22186 misc:6178 imb:3775 pmb:950 smb:3435 d:- ref:0 ;
in:631 out:632 type:B dur:2 cpbdur:2 q:55.02 aq:50.42 tex:2177 mv:4936 misc:2527 imb:128 pmb:549 smb:7483 d:- ref:0 ;
in:632 out:633 type:b dur:2 cpbdur:2 q:55.02 aq:50.59 tex:791 mv:4234 misc:1919 imb:96 pmb:413 smb:7651 d:- ref:0 ;
in:637 out:634 type:P dur:2 cpbdur:2 q:55.03 aq:47.00 tex:14156 mv:15264 misc:5860 imb:1959 pmb:763 smb:5438 d:- ref:0 ;
in:635 out:635 type:B dur:2 cpbdur:2 q:55.02 aq:47.24 tex:3940 mv:8313 misc:3571 imb:252 pmb:837 smb:7071 d:- ref:0 ;
in:634 out:636 type:b dur:2 cpbdur:2 q:55.02 aq:49.87 tex:1363 mv:4561 misc:1964 imb:115 pmb:440 smb:7605 d:- ref:0 ;
in:636 out:637 type:b dur:2 cpbdur:2 q:55.02 aq:48.54 tex:1334 mv:4480 misc:2098 imb:110 pmb:439 smb:7611 d:- ref:0 ;
in:639 out:638 type:P dur:2 cpbdur:2 q:54.92 aq:47.29 tex:9396 mv:10582 misc:4966 imb:1088 pmb:567 smb:6505 d:- ref:0 ;
in:638 out:639 type:b dur:2 cpbdur:2 q:54.97 aq:49.97 tex:1444 mv:4754 misc:2266 imb:125 pmb:521 smb:7514 d:- ref:0 ;
in:640 out:640 type:P dur:2 cpbdur:2 q:54.86 aq:46.87 tex:5653 mv:7866 misc:4401 imb:821 pmb:401 smb:6938 d:- ref:0 ;
in:641 out:641 type:P dur:2 cpbdur:2 q:54.84 aq:46.92 tex:5109 mv:7189 misc:4062 imb:714 pmb:360 smb:7086 d:- ref:0 ;
in:642 out:642 type:P dur:2 cpbdur:2 q:54.81 aq:48.32 tex:8010 mv:8890 misc:4468 imb:1014 pmb:402 smb:6744 d:- ref:0 ;
in:645 out:643 type:P dur:2 cpbdur:2 q:54.78 aq:46.99 tex:25885 mv:18248 misc:4259 imb:4330 pmb:297 smb:3533 d:- ref:0 ;
in:643 out:644 type:B dur:2 cpbdur:2 q:54.80 aq:48.54 tex:4719 mv:8924 misc:3685 imb:370 pmb:685 smb:7105 d:- ref:0 ;
in:644 out:645 type:b dur:2 cpbdur:2 q:54.79 aq:48.64 tex:4541 mv:8089 misc:2906 imb:307 pmb:618 smb:7235 d:- ref:0 ;
in:646 out:646 type:P dur:2 cpbdur:2 q:54.66 aq:48.24 tex:12043 mv:10464 misc:4325 imb:1497 pmb:338 smb:6325 d:- ref:0 ;
in:647 out:647 type:P dur:2 cpbdur:2 q:54.63 aq:47.50 tex:10363 mv:10769 misc:4404 imb:1512 pmb:364 smb:6284 d:- ref:0 ;
in:648 out:648 type:P dur:2 cpbdur:2 q:54.58 aq:47.51 tex:14137 mv:11859 misc:4644 imb:1900 pmb:364 smb:5896 d:- ref:0 ;
in:649 out:649 type:P dur:2 cpbdur:2 q:54.55 aq:47.60 tex:15279 mv:12620 misc:4941 imb:1640 pmb:481 smb:6039 d:- ref:0 ;
in:650 out:650 type:I dur:2 cpbdur:2 q:51.93 aq:43.23 tex:57754 mv:35269 misc:625 imb:8160 pmb:0 smb:0 d:- ref:;
in:651 out:651 type:P dur:2 cpbdur:2 q:54.53 aq:48.06 tex:9203 mv:8893 misc:3352 imb:972 pmb:348 smb:6840 d:- ref:0 ;
in:654 out:652 type:P dur:2 cpbdur:2 q:54.49 aq:46.80 tex:27316 mv:22331 misc:5169 imb:2943 pmb:675 smb:4542 d:- ref:0 ;
in:652 out:653 type:B dur:2 cpbdur:2 q:54.51 aq:47.80 tex:6917 mv:13304 misc:4187 imb:532 pmb:938 smb:6690 d:- ref:0 ;
in:653 out:654 type:b dur:2 cpbdur:2 q:54.50 aq:48.60 tex:4032 mv:10133 misc:3611 imb:239 pmb:935 smb:6986 d:- ref:0 ;
in:655 out:655 type:P dur:2 cpbdur:2 q:54.44 aq:46.80 tex:18911 mv:16276 misc:5253 imb:1413 pmb:817 smb:5930 d:- ref:0 ;
in:656 out:656 type:P dur:2 cpbdur:2 q:54.43 aq:46.08 tex:9866 mv:12905 misc:5237 imb:1221 pmb:601 smb:6338 d:- ref:0 ;
in:657 out:657 type:P dur:2 cpbdur:2 q:54.41 aq:46.79 tex:8402 mv:10960 misc:5046 imb:1067 pmb:548 smb:6545 d:- ref:0 ;
in:659 out:658 type:P dur:2 cpbdur:2 q:54.39 aq:46.77 tex:22537 mv:20671 misc:5752 imb:2386 pmb:852 smb:4922 d:- ref:0 ;
in:658 out:659 type:b dur:2 cpbdur:2 q:54.40 aq:47.47 tex:4051 mv:9787 misc:3650 imb:311 pmb:846 smb:7003 d:- ref:0 ;
in:661 out:660 type:P dur:2 cpbdur:2 q:54.36 aq:45.76 tex:17869 mv:18435 misc:5768 imb:1938 pmb:834 smb:5388 d:- ref:0 ;
in:660 out:661 type:b dur:2 cpbdur:2 q:54.38 aq:47.62 tex:3840 mv:10014 misc:3546 imb:275 pmb:882 smb:7003 d:- ref:0 ;
in:662 out:662 type:P dur:2 cpbdur:2 q:54.33 aq:46.25 tex:14751 mv:16071 misc:5506 imb:1335 pmb:846 smb:5979 d:- ref:0 ;
in:663 out:663 type:P dur:2 cpbdur:2 q:54.31 aq:45.15 tex:21416 mv:19076 misc:6084 imb:1636 pmb:1014 smb:5510 d:- ref:0 ;
in:664 out:664 type:P dur:2 cpbdur:2 q:54.30 aq:45.57 tex:11643 mv:13097 misc:5244 imb:986 pmb:702 smb:6472 d:- ref:0 ;
in:666 out:665 type:P dur:2 cpbdur:2 q:54.28 aq:45.76 tex:38786 mv:21864 misc:5926 imb:2180 pmb:1013 smb:4967 d:- ref:0 ;
in:665 out:666 type:b dur:2 cpbdur:2 q:54.29 aq:46.95 tex:3151 mv:9115 misc:3286 imb:176 pmb:752 smb:7232 d:- ref:0 ;
in:667 out:667 type:P dur:2 cpbdur:2 q:54.29 aq:45.68 tex:30777 mv:16863 misc:5224 imb:1032 pmb:1171 smb:5957 d:- ref:0 ;
in:669 out:668 type:P dur:2 cpbdur:2 q:54.31 aq:45.15 tex:53836 mv:21216 misc:5604 imb:1564 pmb:1309 smb:5287 d:- ref:0 ;
in:668 out:669 type:b dur:2 cpbdur:2 q:54.30 aq:49.40 tex:1428 mv:5815 misc:2373 imb:42 pmb:566 smb:7552 d:- ref:0 ;
in:671 out:670 type:P dur:2 cpbdur:2 q:54.33 aq:45.15 tex:41641 mv:18836 misc:5075 imb:1156 pmb:1279 smb:5725 d:- ref:0 ;
in:670 out:671 type:b dur:2 cpbdur:2 q:54.32 aq:50.05 tex:1241 mv:5812 misc:2187 imb:60 pmb:570 smb:7530 d:- ref:0 ;
in:673 out:672 type:P dur:2 cpbdur:2 q:54.35 aq:45.57 tex:37728 mv:17738 misc:5326 imb:1177 pmb:1258 smb:5725 d:- ref:0 ;
in:672 out:673 type:b dur:2 cpbdur:2 q:54.34 aq:49.37 tex:1171 mv:5970 misc:2187 imb:47 pmb:555 smb:7558 d:- ref:0 ;
in:674 out:674 type:P dur:2 cpbdur:2 q:54.41 aq:45.81 tex:19936 mv:15665 misc:5463 imb:765 pmb:1176 smb:6219 d:- ref:0 ;
in:676 out:675 type:P dur:2 cpbdur:2 q:54.41 aq:45.21 tex:21836 mv:16202 misc:5666 imb:1032 pmb:1108 smb:6020 d:- ref:0 ;
in:675 out:676 type:b dur:2 cpbdur:2 q:54.41 aq:50.20 tex:1133 mv:6233 misc:2314 imb:38 pmb:615 smb:7507 d:- ref:0 ;
in:678 out:677 type:P dur:2 cpbdur:2 q:54.45 aq:45.34 tex:18045 mv:14902 misc:5517 imb:861 pmb:1046 smb:6253 d:- ref:0 ;
in:677 out:678 type:b dur:2 cpbdur:2 q:54.43 aq:49.93 tex:1132 mv:6066 misc:2290 imb:31 pmb:604 smb:7525 d:- ref:0 ;
in:681 out:679 type:P dur:2 cpbdur:2 q:54.46 aq:44.65 tex:17288 mv:13960 misc:5336 imb:927 pmb:956 smb:6277 d:- ref:0 ;
in:679 out:680 type:B dur:2 cpbdur:2 q:54.45 aq:46.64 tex:1274 mv:7004 misc:2634 imb:74 pmb:656 smb:7430 d:- ref:0 ;
in:680 out:681 type:b dur:2 cpbdur:2 q:54.46 aq:49.04 tex:871 mv:5295 misc:2114 imb:38 pmb:540 smb:7582 d:- ref:0 ;
in:683 out:682 type:P dur:2 cpbdur:2 q:54.47 aq:44.22 tex:14869 mv:15327 misc:5404 imb:748 pmb:1042 smb:6370 d:- ref:0 ;
in:682 out:683 type:b dur:2 cpbdur:2 q:54.47 aq:50.41 tex:590 mv:5966 misc:1900 imb:22 pmb:544 smb:7594 d:- ref:0 ;
in:685 out:684 type:P dur:2 cpbdur:2 q:54.48 aq:44.81 tex:13884 mv:15380 misc:5072 imb:653 pmb:1121 smb:6386 d:- ref:0 ;
in:684 out:685 type:b dur:2 cpbdur:2 q:54.48 aq:50.24 tex:556 mv:6441 misc:2051 imb:12 pmb:610 smb:7538 d:- ref:0 ;
in:688 out:686 type:P dur:2 cpbdur:2 q:54.49 aq:44.86 tex:10188 mv:13394 misc:4842 imb:611 pmb:897 smb:6652 d:- ref:0 ;
in:686 out:687 type:B dur:2 cpbdur:2 q:54.48 aq:46.95 tex:600 mv:6612 misc:2204 imb:25 pmb:612 smb:7523 d:- ref:0 ;
in:687 out:688 type:b dur:2 cpbdur:2 q:54.49 aq:51.20 tex:364 mv:5362 misc:1898 imb:10 pmb:512 smb:7638 d:- ref:0 ;
in:692 out:689 type:P dur:2 cpbdur:2 q:54.55 aq:43.85 tex:12980 mv:17074 misc:5634 imb:920 pmb:1031 smb:6209 d:- ref:0 ;
in:690 out:690 type:B dur:2 cpbdur:2 q:54.52 aq:44.30 tex:1295 mv:8100 misc:2605 imb:88 pmb:640 smb:7432 d:- ref:0 ;
in:689 out:691 type:b dur:2 cpbdur:2 q:54.50 aq:48.11 tex:302 mv:4848 misc:1762 imb:6 pmb:492 smb:7662 d:- ref:0 ;
in:691 out:692 type:b dur:2 cpbdur:2 q:54.53 aq:51.07 tex:278 mv:4554 misc:1728 imb:5 pmb:475 smb:7680 d:- ref:0 ;
in:694 out:693 type:P dur:2 cpbdur:2 q:54.59 aq:45.85 tex:10743 mv:13776 misc:4753 imb:569 pmb:1065 smb:6526 d:- ref:0 ;
in:693 out:694 type:b dur:2 cpbdur:2 q:54.57 aq:52.75 tex:415 mv:5086 misc:1907 imb:8 pmb:498 smb:7654 d:- ref:0 ;
in:698 out:695 type:P dur:2 cpbdur:2 q:54.61 aq:44.30 tex:18876 mv:20297 misc:6331 imb:1473 pmb:1238 smb:5449 d:- ref:0 ;
in:696 out:696 type:B dur:2 cpbdur:2 q:54.60 aq:45.52 tex:2059 mv:7417 misc:2692 imb:80 pmb:662 smb:7418 d:- ref:0 ;
in:695 out:697 type:b dur:2 cpbdur:2 q:54.59 aq:56.51 tex:421 mv:4483 misc:1832 imb:11 pmb:495 smb:7654 d:- ref:0 ;
in:697 out:698 type:b dur:2 cpbdur:2 q:54.60 aq:56.48 tex:487 mv:3275 misc:1806 imb:6 pmb:407 smb:7747 d:- ref:0 ;
in:702 out:699 type:P dur:2 cpbdur:2 q:54.63 aq:44.38 tex:16725 mv:19131 misc:6320 imb:1413 pmb:1200 smb:5547 d:- ref:0 ;
in:700 out:700 type:B dur:2 cpbdur:2 q:54.62 aq:45.09 tex:1548 mv:6412 misc:2728 imb:59 pmb:603 smb:7498 d:- ref:0 ;
in:699 out:701 type:b dur:2 cpbdur:2 q:54.62 aq:52.16 tex:325 mv:2878 misc:1437 imb:5 pmb:296 smb:7859 d:- ref:0 ;
in:701 out:702 type:b dur:2 cpbdur:2 q:54.63 aq:48.48 tex:559 mv:1533 misc:1332 imb:8 pmb:183 smb:7969 d:- ref:0 ;
in:705 out:703 type:P dur:2 cpbdur:2 q:54.57 aq:45.01 tex:14058 mv:18528 misc:6110 imb:1099 pmb:1126 smb:5935 d:- ref:0 ;
in:703 out:704 type:B dur:2 cpbdur:2 q:54.61 aq:47.97 tex:1043 mv:5855 misc:2462 imb:32 pmb:598 smb:7530 d:- ref:0 ;
in:704 out:705 type:b dur:2 cpbdur:2 q:54.59 aq:48.21 tex:1040 mv:5701 misc:2283 imb:25 pmb:559 smb:7576 d:- ref:0 ;
in:706 out:706 type:P dur:2 cpbdur:2 q:54.49 aq:44.86 tex:7141 mv:10950 misc:4621 imb:440 pmb:865 smb:6855 d:- ref:0 ;
in:708 out:707 type:P dur:2 cpbdur:2 q:54.47 aq:43.89 tex:7488 mv:12232 misc:5024 imb:686 pmb:754 smb:6720 d:- ref:0 ;
in:707 out:708 type:b dur:2 cpbdur:2 q:54.48 aq:45.80 tex:567 mv:4119 misc:1666 imb:25 pmb:340 smb:7795 d:- ref:0 ;
in:711 out:709 type:P dur:2 cpbdur:2 q:54.44 aq:43.54 tex:11588 mv:14722 misc:5106 imb:1181 pmb:692 smb:6287 d:- ref:0 ;
in:709 out:710 type:B dur:2 cpbdur:2 q:54.46 aq:48.45 tex:1430 mv:5319 misc:2043 imb:58 pmb:442 smb:7660 d:- ref:0 ;
in:710 out:711 type:b dur:2 cpbdur:2 q:54.45 aq:51.81 tex:870 mv:4408 misc:1434 imb:37 pmb:324 smb:7799 d:- ref:0 ;
in:715 out:712 type:P dur:2 cpbdur:2 q:54.37 aq:45.39 tex:51911 mv:23033 misc:4768 imb:3517 pmb:529 smb:4114 d:- ref:0 ;
in:713 out:713 type:B dur:2 cpbdur:2 q:54.40 aq:48.62 tex:9789 mv:16458 misc:3937 imb:282 pmb:1117 smb:6761 d:- ref:0 ;
in:712 out:714 type:b dur:2 cpbdur:2 q:54.42 aq:52.70 tex:1832 mv:7264 misc:2432 imb:54 pmb:599 smb:7507 d:- ref:0 ;
in:714 out:715 type:b dur:2 cpbdur:2 q:54.39 aq:51.11 tex:3114 mv:7655 misc:2607 imb:102 pmb:656 smb:7402 d:- ref:0 ;
in:718 out:716 type:P dur:2 cpbdur:2 q:54.25 aq:45.47 tex:26589 mv:20504 misc:5155 imb:1907 pmb:801 smb:5452 d:- ref:0 ;
in:716 out:717 type:B dur:2 cpbdur:2 q:54.33 aq:46.97 tex:3040 mv:7959 misc:3129 imb:169 pmb:667 smb:7324 d:- ref:0 ;
in:717 out:718 type:b dur:2 cpbdur:2 q:54.29 aq:51.02 tex:2110 mv:6303 misc:2499 imb:121 pmb:525 smb:7514 d:- ref:0 ;
in:722 out:719 type:P dur:2 cpbdur:2 q:54.17 aq:44.26 tex:37796 mv:24968 misc:4468 imb:4488 pmb:546 smb:3126 d:- ref:0 ;
in:720 out:720 type:B dur:2 cpbdur:2 q:54.21 aq:46.63 tex:5184 mv:14560 misc:4224 imb:347 pmb:1065 smb:6748 d:- ref:0 ;
in:719 out:721 type:b dur:2 cpbdur:2 q:54.23 aq:48.58 tex:2670 mv:9319 misc:3163 imb:231 pmb:697 smb:7232 d:- ref:0 ;
in:721 out:722 type:b dur:2 cpbdur:2 q:54.19 aq:48.36 tex:2024 mv:8096 misc:2960 imb:162 pmb:647 smb:7351 d:- ref:0 ;
in:724 out:723 type:P dur:2 cpbdur:2 q:54.07 aq:44.99 tex:10907 mv:14722 misc:5083 imb:1364 pmb:647 smb:6149 d:- ref:0 ;
in:723 out:724 type:b dur:2 cpbdur:2 q:54.12 aq:48.16 tex:1891 mv:7783 misc:3022 imb:189 pmb:653 smb:7318 d:- ref:0 ;
in:725 out:725 type:P dur:2 cpbdur:2 q:54.02 aq:44.96 tex:9462 mv:12083 misc:4999 imb:1058 pmb:607 smb:6495 d:- ref:0 ;
in:728 out:726 type:P dur:2 cpbdur:2 q:53.99 aq:45.66 tex:31604 mv:21659 misc:5329 imb:2707 pmb:687 smb:4766 d:- ref:0 ;
in:726 out:727 type:B dur:2 cpbdur:2 q:54.01 aq:42.46 tex:5307 mv:11100 misc:4433 imb:344 pmb:943 smb:6873 d:- ref:0 ;
in:727 out:728 type:b dur:2 cpbdur:2 q:54.00 aq:46.92 tex:2646 mv:7435 misc:2935 imb:144 pmb:608 smb:7408 d:- ref:0 ;
in:730 out:729 type:P dur:2 cpbdur:2 q:53.94 aq:44.16 tex:29550 mv:20306 misc:6048 imb:2179 pmb:764 smb:5217 d:- ref:0 ;
in:729 out:730 type:b dur:2 cpbdur:2 q:53.96 aq:47.88 tex:3009 mv:8477 misc:2994 imb:201 pmb:732 smb:7227 d:- ref:0 ;
in:733 out:731 type:P dur:2 cpbdur:2 q:53.91 aq:45.79 tex:42955 mv:18134 misc:4719 imb:2922 pmb:382 smb:4856 d:- ref:0 ;
in:731 out:732 type:B dur:2 cpbdur:2 q:53.93 aq:47.20 tex:4887 mv:11172 misc:3661 imb:321 pmb:875 smb:6964 d:- ref:0 ;
in:732 out:733 type:b dur:2 cpbdur:2 q:53.92 aq:45.89 tex:3075 mv:8639 misc:3094 imb:222 pmb:776 smb:7162 d:- ref:0 ;
in:734 out:734 type:P dur:2 cpbdur:2 q:53.83 aq:46.59 tex:18758 mv:14046 misc:4380 imb:1065 pmb:810 smb:6285 d:- ref:0 ;
in:735 out:735 type:P dur:2 cpbdur:2 q:53.81 aq:46.17 tex:11675 mv:11672 misc:4125 imb:864 pmb:653 smb:6643 d:- ref:0 ;
in:736 out:736 type:P dur:2 cpbdur:2 q:53.86 aq:45.03 tex:13533 mv:13189 misc:4478 imb:871 pmb:760 smb:6529 d:- ref:0 ;
